IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
38.76.145.184,443,TRUE,US:LAX516,US,North America,Los Angeles,174,COGENT-174,190,1.52
183.101.188.213,18245,TRUE,US:LAX517,US,North America,Los Angeles,4766,Korea Telecom,284,1.52
38.76.145.163,443,TRUE,US:LAX518,US,North America,Los Angeles,174,COGENT-174,205,1.52
218.145.252.5,30011,TRUE,US:LAX519,US,North America,Los Angeles,4766,Korea Telecom,290,1.52
14.45.16.16,10080,TRUE,US:LAX520,US,North America,Los Angeles,4766,Korea Telecom,283,1.52
38.76.145.191,443,TRUE,US:LAX521,US,North America,Los Angeles,174,COGENT-174,191,1.52
220.85.254.226,12364,TRUE,US:LAX522,US,North America,Los Angeles,4766,Korea Telecom,326,1.51
103.99.178.62,51794,TRUE,US:LAX523,US,North America,Los Angeles,40065,CNSERVERS,141,1.51
121.146.30.118,21381,TRUE,US:LAX524,US,North America,Los Angeles,4766,Korea Telecom,277,1.51
14.54.109.12,20090,TRUE,US:LAX525,US,North America,Los Angeles,4766,Korea Telecom,286,1.51
222.99.238.101,30001,TRUE,US:LAX526,US,North America,Los Angeles,4766,Korea Telecom,284,1.5
222.104.23.36,30473,TRUE,US:LAX527,US,North America,Los Angeles,4766,Korea Telecom,273,1.5
118.41.164.139,18443,TRUE,US:LAX528,US,North America,Los Angeles,4766,Korea Telecom,276,1.5
38.147.160.170,443,TRUE,US:LAX529,US,North America,Los Angeles,6134,XNNET,144,1.5
183.96.171.97,12159,TRUE,US:LAX530,US,North America,Los Angeles,4766,Korea Telecom,293,1.5
